Gender,Weight,Waist ,Hip,Chest,Height,Shoulder
1,87,118.22,108.78,102.44,193.01,49.2966
1,73,87.47,80.74,111.65,164.96,47.5836
1,87,121.92,85.82,84.07,153.88,47.9102
1,78,91.28,103.79,132.08,175.98,48.8588
1,74,114.12,68.03,96.99,198.12,48.757
1,88,89.51,117.84,91.21,191.82,48.0438
1,68,104.08,117.88,102.61,147.32,47.4834
1,81,121.76,118.65,117.47,170.24,49.7738
1,75,90.66,117.65,97.96,188.81,48.0948
1,73,107.99,81.22,86.31,181.1,48.4108
1,73,115.13,84.02,113.77,181.14,48.757
1,74,113.22,113.85,97.99,196.42,49.191
1,53,96.78,71.58,108,153.9,46.2336
1,84,121.92,73.84,110.38,178.69,48.7002
1,82,73.16,66.04,109,159.03,48.1146
1,66,83.6,73.98,114.41,162.44,47.9602
1,70,71.89,89.79,121.23,166.76,48.7184
1,77,104.4,121.67,103.87,187.12,48.2128
1,42,111.08,115.93,109.48,153.76,47.4292
1,71,115.23,75.89,132.08,152.13,47.994
1,92,112.85,98.37,102.29,192.84,48.6964
1,59,104.88,107.36,128.6,192.14,48.5434
1,67,80.56,83.86,120.76,157.86,47.9636
1,75,121.22,76.64,100.43,198.12,48.9862
1,64,85.38,102,77.45,182.06,47.3002
1,84,109.83,95.13,100.29,176.76,50.034
1,42,116.8,114.42,93.32,181.12,48.8856
1,79,119.17,88.58,80.15,192.94,48.904
1,55,98.06,95,95.94,174.43,49.267
1,93,97.19,111.45,123.31,190.8,48.862
1,68,80.06,82.49,99.03,175.58,48.8474
1,72,117.41,66.04,89.16,180.56,47.7142
1,69,72.51,115.56,108.62,163.21,48.3972
1,71,96.59,114.57,126.59,191.68,48.5532
1,56,99.25,67.5,114.08,162.61,47.9992
1,42,106.52,111.55,103.23,150.39,48.6562
1,73,114.93,100.24,78.5,195.82,48.7318
1,62,73.7,79.17,105.23,193.6,48.4028
1,50,98.07,66.04,121.17,180.57,46.6554
1,59,108.63,99.92,92.06,191.91,48.6964
1,76,79.67,74.84,116.32,198.12,47.9738
1,89,92.77,116.86,107.37,196.29,48.1694
1,84,98.78,107.96,90.81,162.75,49.2966
1,76,96.47,110.1,117.48,168.93,50.2406
1,58,100.63,92.86,115.47,195.67,48.4186
1,68,106.97,81.07,121.25,195.54,48.6202
1,53,111.32,87.31,104.55,190.9,48.8258
1,52,106.81,75.38,100.49,186.33,48.4696
1,94,107.22,108.93,92.47,186.31,48.833
1,42,100.04,94.5,110.51,171.35,48.993
1,75,80.03,102.06,100.28,198.12,47.8068
1,71,107.19,101.1,99.17,194.32,48.5182
1,66,77.14,80.54,128.79,183.12,48.0482
1,63,102.62,95.61,105.9,191.1,48.3932
1,65,110.35,66.04,110.36,187.01,48.5732
1,104,111.53,121.01,126.37,185.27,48.5468
1,69,105.31,121.78,118.78,153.27,47.1268
1,74,82.44,89.86,127.68,198.12,48.0126
1,65,96.54,99.73,85.37,157.55,48.1452
1,66,99.79,78.34,107.86,158.85,48.2042
1,58,79.77,114.32,76.89,187.3,46.6094
1,81,82.36,67.31,131.94,194.07,47.3982
1,74,115.9,99.34,117.13,167.21,49.9042
1,59,104.56,104.98,86.02,156.96,48.8352
1,74,119.52,88.15,77.52,155.5,48.9156
1,77,83.31,118.92,102.52,198.12,48.0438
1,73,121.92,104.93,112.82,195,49.058
1,90,111.24,101.31,76.2,189.97,47.2616
1,58,73.54,75.22,118.96,172.43,48.8244
1,55,72.81,66.04,124.73,190.17,47.847
1,71,101.45,74.26,85.67,194.26,48.2816
1,48,121.92,93.68,107.67,152.14,47.914
1,90,98.74,113.15,116.26,175.27,49.46
1,75,77.47,112.58,112.35,190.05,48.9088
1,77,72.64,118.17,100.89,192.08,48.42
1,56,76.16,85.93,83.53,164.92,48.0354
1,86,108.11,66.12,105.59,197.94,48.5732
1,63,121.92,75.88,91.55,157.49,49.3482
1,60,90.62,125.5,89.04,181.61,47.7894
1,101,86.66,94.74,111.47,188.45,47.9872
1,79,113.85,76.55,106.13,164.25,49.3296
1,42,78.17,93.13,109.07,185.92,48.2872
1,61,106.18,95.48,103.07,184.29,48.317
1,68,93.75,125.82,85.4,164.2,47.7204
1,75,115.76,94.39,103.83,171.55,50.0572
1,54,76.44,66.04,92.02,147.32,47.127
1,65,76.49,105.22,112.62,195.24,48.2574
1,73,88.4,86.73,110.13,189.25,47.9872
1,51,79.82,84.02,101.91,194.92,48.0598
1,84,119.59,66.04,90.1,154.8,48.7912
1,43,112.23,66.04,125.47,191.23,48.5732
1,85,107.51,94.52,111.06,190.58,48.6476
1,81,110.7,96.83,103.76,189.96,48.6964
1,66,75.74,114.19,115.23,185.82,48.424
1,65,118.64,103.64,88.03,189.88,49.058
1,90,119.97,102.19,127.76,181.09,48.6276
1,82,102.66,68.61,124.72,198.12,48.0352
1,68,97.46,66.04,89.29,192.56,47.6754
1,74,117.88,86.29,114.21,198.12,48.9862
1,80,104.03,107.01,110.9,186.27,48.3654
1,87,102.62,119.53,76.2,175.11,48.1836
1,59,99.11,100.16,92.26,197.52,48.0582
1,93,121.92,66.04,120.48,198.12,48.6808
1,78,95.4,69.54,111.26,188.36,47.9024
1,81,117.44,123.02,102.62,198.12,48.9142
1,67,119.78,89.24,114.53,196.79,48.9862
1,75,115.8,66.04,93.56,194,48.757
1,43,88.22,117.43,106.31,198.12,48.0438
1,73,114.24,86.77,116.33,165.82,49.2748
1,72,109.99,110.36,93.19,147.99,48.8642
1,90,79.43,99.61,93.68,185.95,47.676
1,87,89.31,100.87,122.02,187.05,47.8578
1,72,76.46,66.04,111.47,149.88,47.5494
1,70,118.06,116.7,102.36,194.24,48.9142
1,42,121.92,74.02,126.45,197.34,48.9862
1,75,80.83,66.04,86.67,178.44,46.822
1,66,76.16,96.67,101.99,197.93,48.2594
1,57,101.7,111.96,100.51,171,49.99
1,82,121.92,96.83,88.6,160.26,49.5262
1,42,92.5,77.52,86.85,156.23,48.1026
1,79,100.62,66.04,132.08,198.12,48.0606
1,60,121.92,104.08,95.31,167.25,50.1544
1,57,103.6,111.98,115.89,181.72,48.4532
1,73,90.53,101.06,119.78,189.34,47.9088
1,77,102.61,71.23,100.36,190.23,47.9574
1,59,114.71,107.88,125.37,190.92,49.238
1,59,121.92,88.98,123.16,157.26,49.3698
1,56,117.59,83.16,76.2,184.7,47.3498
1,45,121.92,91.82,121.84,176.77,50.1434
1,86,68.39,68.36,115.45,195.45,47.1848
1,82,111.91,99.26,115.15,187.89,48.6964
1,42,115.04,115.51,93.81,182.2,48.8856
1,79,101.78,75.2,122.61,164.25,48.3466
1,65,117.35,98.31,93.51,188.2,48.933
1,42,83.67,95.21,109.11,196.92,48.0126
1,74,95.9,98.55,108.6,150.69,46.5958
1,87,114.48,113.66,98.57,188.7,49.191
1,72,85.44,96.59,120.07,154.22,47.7596
1,52,96.07,85.51,104.9,186.43,48.1136
1,73,89.47,103.43,106.93,189.72,47.8558
1,62,94.67,81.76,83.59,198.12,48.0466
1,50,121.92,66.04,106.55,198.12,48.6808
1,84,121.92,95.17,115.69,193.34,48.9862
1,50,109.72,67.39,117.97,182.31,48.2678
1,54,118.34,66.04,113.14,153.81,47.51
1,67,79.7,85.82,121.58,159.62,47.9872
1,82,101.46,79.19,122.92,147.32,47.5472
1,88,80.81,87.72,94.03,178.57,47.57
1,82,106.66,74.87,98.97,152.55,47.9866
1,55,114.21,107.25,100.54,196.07,49.238
1,105,82.22,115.47,98.28,157.45,48.5638
1,60,110.58,78.45,109.1,198.12,48.7984
1,85,83.31,83.33,106.44,195.26,48.0126
1,50,113.57,81.32,95.26,187.45,49.035
1,43,116.13,66.07,92.72,186.28,48.579
1,104,107.46,92.7,77.6,190.71,48.4228
1,86,108.75,82.89,113.17,180.69,48.5204
1,80,101.17,103.91,126.23,189.29,48.4142
1,79,117.31,109.81,76.2,147.32,48.019
1,66,113.42,99.4,117.08,164.01,49.2474
1,79,106.97,90.23,120.64,196.65,48.6476
1,47,103.06,114.37,93.93,198.12,48.397
1,75,119.17,91.17,117.72,173.1,50.1434
1,72,103.75,118.45,103.26,147.54,47.4834
1,53,100.77,95.6,107.79,193.84,48.4186
1,53,108.95,96.73,122.33,147.32,48.1128
1,77,104.89,102.1,94.47,191.77,48.2658
1,79,95.89,100.76,107.2,187.72,48.1112
1,66,103.31,119.2,107.63,157.04,48.432
1,71,116.31,94.69,110.19,191.84,49.0624
1,60,78.2,103.83,119.45,159.39,48.4112
1,70,87.68,87.73,127.79,158.64,47.9618
1,65,106.25,77.41,128.24,181.68,48.3422
1,57,112.27,114.68,131.05,153.91,48.1234
1,79,98.68,68.48,122.49,170.49,48.498
1,104,107.08,94.33,92.58,198.12,48.6476
1,46,86.19,75.91,95.75,198.12,47.9012
1,69,78.22,117.36,119.25,192.19,48.4728
1,68,95.73,88.59,88.4,173.67,49.32
1,81,98.58,77.54,97.91,198.12,48.1526
1,94,106.57,112.16,119.45,198.12,49.011
1,90,96.55,120.63,112.58,182.65,48.0658
1,64,98.1,105.58,121.21,186.64,48.0288
1,70,86.82,107.69,118.51,194.33,48.0084
1,61,121.92,73.57,119.59,152.65,47.8924
1,68,109.62,86.18,117.45,190.41,48.8258
1,95,121.92,91.62,99.81,190.1,48.9862
1,76,109.05,78.87,79.8,161.45,49.519
1,47,68.89,108.57,108.29,198.12,47.7418
1,70,90.53,118.03,124.88,181.8,47.7894
1,85,116.61,85.3,102.95,196.08,49.0624
1,56,115.35,84.99,118,182.04,48.757
1,81,99.89,116.9,76.88,189.67,46.8542
1,51,80.6,105.93,100.51,156.22,48.1038
1,88,94.87,119.93,103.26,188.91,48.142
1,73,88.97,91.68,116.75,184.51,47.8602
1,56,121.92,85.22,111.01,194.52,48.9862
1,90,91.88,109.12,108.47,198.12,48.5072
1,78,108.86,116.8,119.88,196.32,48.8192
1,46,120.06,66.72,101.82,189.97,48.6808
1,71,112.55,92.51,124.15,194.96,48.8258
1,73,113.22,106.95,117.64,152,48.5498
1,68,110.35,114.48,98.27,174.07,50.3406
1,60,100.58,68.3,95.87,191.53,48.0606
1,58,102.83,72.16,78.82,193.77,47.9808
1,69,121.92,110.52,116.27,173.11,50.5574
1,64,100.33,106.33,76.2,184.37,46.1652
1,74,81.29,66.04,99.44,185.8,47.2202
1,93,119.34,123.5,103.19,194.49,48.9142
1,47,96.79,71.12,113.89,196.73,47.852
1,58,106.14,83.53,105.27,182.5,48.3422
1,67,86.7,89.9,103.84,198.12,47.9872
1,61,114.56,71.12,77.04,198.12,47.1222
1,45,66.04,105.07,102.34,178.91,48.1294
1,82,79.64,66.04,107.19,175.12,48.266
1,48,82.43,114.97,118.23,152.45,47.0536
1,90,81.77,104.57,104.5,198.12,47.8048
1,83,96.71,70.87,104.07,189.3,47.852
1,50,121.92,85.65,108.69,195.31,48.9862
1,78,98.59,94.6,96.61,152.88,46.6468
1,75,73.21,66.04,104.75,193.88,47.847
1,68,84.43,66.04,116.61,193.13,47.3454
1,51,108.59,97.33,129.89,160.69,49.6228
1,53,119.14,104.28,103.15,185.85,48.88
1,70,85.54,86.07,105.29,191.06,47.9872
1,47,95.7,123.71,108.6,166.36,47.915
1,86,111.67,112.81,108.95,198.12,49.0836
1,71,121.92,112.36,82.69,191.28,49.2144
1,84,91.02,70.69,129.12,195.53,47.6496
1,73,121.59,98.52,88.22,181.58,48.6276
1,97,71.48,66.04,120.27,189.16,47.6418
1,64,74.49,113,114.2,192.05,48.856
1,54,116.98,99.35,76.29,165.14,47.981
1,65,83.09,68.61,96.04,191.42,47.6508
1,65,102.85,118.96,109.73,195.46,48.3398
1,70,100.13,117.48,117.65,153.89,46.7452
1,73,83.72,92.37,116.96,179.04,47.57
1,42,104.09,113.53,108.72,198.12,48.4244
1,42,108.24,66.04,103.28,147.32,48.1436
1,69,83.97,85.62,106.39,198.12,47.9872
1,98,84.39,103.56,116.47,193.07,47.8048
1,82,112.75,74.09,110.11,147.32,48.046
1,95,74.33,103.92,126.06,181.17,47.9756
1,65,106.56,115.98,114.56,171.05,49.3172
1,46,110.81,102.47,115.79,192.83,48.6964
1,47,111.37,87.11,91.28,182.07,48.5204
1,42,72.39,66.04,97.43,159.63,48.1146
1,75,105.43,90.96,116.64,198.12,48.6476
1,82,102.25,98.73,120.61,194.99,48.2638
1,64,105.33,114.6,97.6,189.49,48.397
1,94,112.91,115.51,95.52,195.57,48.9506
1,71,117.68,101.85,84.7,185.56,48.6728
1,51,88.88,89.66,97.8,197.01,48.0382
1,63,105.56,104.7,117.91,185.02,48.4652
1,62,99.31,77.88,107.02,196.9,48.1526
1,68,106.22,83.96,94.45,193.71,48.6476
1,82,101.79,99.89,114.81,191.88,48.2638
1,56,78.54,73.56,120.66,198.12,48.3792
1,75,77.84,99.59,118.87,190.82,48.2594
1,78,95.56,88.73,120.35,195.05,48.2916
1,82,121.92,114.05,104.99,194.23,49.14
1,86,78.02,88.69,118.73,195.04,48.4652
1,50,92.41,82.93,107.93,192.21,48.0892
1,91,112.9,94.17,98.57,195.16,48.8258
1,60,100.84,79.97,89.91,193.78,48.3364
1,42,120.02,115.82,94.46,178.17,48.6046
1,69,103.49,111.73,80.87,147.32,48.2916
1,67,84.07,102.32,91.94,193.23,47.8068
1,64,121.92,114.45,98.52,179.34,48.1734
1,50,109.69,75.68,103.41,157.47,49.4952
1,42,101.12,84.97,86.03,175.48,49.5192
1,59,72,95.63,103.96,168.85,48.9672
1,61,114.72,96.74,104.41,167.88,50.2058
1,83,116.46,93.29,105.64,160.2,49.63
1,68,121.92,71.03,91.43,196.65,48.6578
1,97,103.09,99.82,94.61,181.77,47.935
1,43,117.83,78.79,89.25,193.97,48.9588
1,84,98.33,111.21,94.1,157.23,49.265
1,42,96.4,66.04,93.89,155.95,47.6488
1,94,95.09,104.91,84.01,197.8,47.9502
1,87,96.14,77.41,115.04,192.27,48.233
1,76,102.27,92.37,122.78,190.35,48.3932
1,47,107.43,72,117.3,193.68,48.3446
1,71,81.89,72.62,110.5,187.58,47.9266
1,69,102.59,79.29,127.44,154.77,48.468
1,88,121.92,113.7,110.07,198.12,49.14
1,77,84.84,110.02,110.37,181.34,48.1508
1,75,66.04,106.7,101.25,198.12,48.8222
1,72,106.97,71.51,105.56,175.57,49.3416
1,45,104.11,66.31,109.31,190.62,48.0392
1,62,108.98,99.33,119.34,195.15,48.6964
1,63,108.84,82.96,129.86,156.4,49.3916
1,59,100.99,110.96,122.75,181.29,48.5294
1,76,115.99,69.45,124.03,189.75,48.757
1,90,116.35,115.57,119.33,198.12,49.191
1,45,104.3,66.04,126.89,171.38,48.7758
1,59,75.73,85.06,85.69,168.29,49.1374
1,63,98.07,99.52,103.66,193.77,48.0582
1,80,114.66,71.38,85.37,179,48.2308
1,77,105.63,106.79,104.77,182.67,48.4904
1,61,91.01,113.71,101.1,154.33,48.5856
1,101,119.66,71.07,120.94,168.48,49.6742
1,95,118.49,93.96,115.19,194.56,48.9862
1,74,104.48,79.18,124.24,190.64,48.3678
1,65,89.82,101.87,127.79,183.65,47.5272
1,63,109.5,105.34,103.32,198.12,48.8214
1,64,73.08,76.75,122.39,194.15,48.4028
1,50,114.61,89.31,129.26,198.12,49.0624
1,42,121.92,92.44,92.27,193.76,48.9862
1,57,109.89,83.93,113.65,198.12,48.8258
1,48,118.26,93,96.91,192.52,48.9862
1,84,115.8,106.39,102.32,190.86,49.109
1,67,105.26,100.87,97.43,198.12,48.2658
1,81,87.84,93.74,128.77,179.21,46.9148
1,82,107.97,114.38,123.91,198.12,49.0562
1,66,83.08,110.44,105.06,173.23,49.4882
1,61,82.84,66.04,120.52,195.76,47.3982
1,90,119.9,94.74,78.35,194.48,48.734
1,72,80.24,115.98,114.97,194.75,48.0438
1,46,96.25,101.81,129.19,189.03,48.1112
1,48,108.74,114.2,115.18,152.58,48.2998
1,80,105.37,72.21,86.92,161.89,48.2876
1,53,110.43,66.04,97.51,195.38,48.5732
1,58,116.01,86.45,77.76,191.39,48.8102
1,75,121.92,76.01,114.33,192.85,48.9862
1,90,96.9,107.52,112.41,186.54,48.2362
1,51,106,112.55,117.18,176.54,50.2954
1,61,111.78,99.19,105.42,152.1,47.8848
1,93,85.02,66.04,111.6,198.12,47.3454
1,85,112.53,81.17,110.28,171.05,49.8442
1,78,102.39,69.85,90.78,194.56,47.9848
1,60,79.06,66.55,77.74,188.1,47.2146
1,48,96.81,75.67,99.24,190.76,48.2056
1,42,112.81,86.74,117.03,198.08,48.8258
1,65,105.41,80.23,100.04,174.28,49.801
1,47,110.88,71.46,128.74,198.12,48.5228
1,80,103.26,77.58,128.07,185.99,48.137
1,88,121.51,117.17,120.06,186.33,48.7362
1,77,73.03,102.17,101.19,165.84,48.1306
1,42,99.87,83.88,96.73,198.12,48.2386
1,80,121.92,95.9,109.53,153.91,47.9376
1,76,88.35,73.8,98.52,153.79,46.5788
1,58,100.08,94.63,116.72,180.86,47.8822
1,76,90.63,73.37,107.74,189.65,48.0032
1,66,110.93,109.84,76.2,174.84,49.3124
1,81,110.7,110.18,108.34,188.36,49.0836
1,69,117.95,122.67,92.2,185.16,48.7362
1,85,92.42,94.24,129.35,171.51,48.6184
1,42,102.34,66.04,93.85,155.59,48.2456
1,70,121.67,72.97,117.92,147.32,47.9716
1,50,117.14,109.93,123.85,180,48.33
1,77,91.47,66.67,107.94,198.12,47.4474
1,58,91.64,71.34,122,182.1,47.3164
1,73,86.92,66.04,83.01,187.15,47.2632
1,63,101.9,87.22,129.46,155.22,48.517
1,87,118.63,89.8,99.32,158.75,49.5008
1,53,104.47,108.22,83.67,198.12,48.6764
1,69,110.63,93.32,88.06,154.69,49.1156
1,82,107.56,93.59,92.23,194.72,48.6476
1,67,101.9,105.56,107.72,198.12,48.4378
1,76,119.67,113.03,110.63,186.58,49.1186
1,44,82.9,92.96,76.2,198.12,45.9028
1,71,116.41,92.1,109.28,185.06,48.8844
1,65,110.39,82.24,79.26,196.12,48.771
1,45,79.51,66.04,92.8,165.45,47.2826
1,66,103.08,115.14,97.03,191.39,48.397
1,59,100.02,108.62,103.98,190.66,48.6566
1,64,108.51,113.25,107.15,193.33,49.0562
1,59,118.16,96.12,99.89,189.76,48.9862
1,79,79.48,72.18,119.14,198.12,47.5928
1,55,121.92,74.42,114.06,188.87,48.9862
1,71,94.88,67.79,132.08,149.61,47.2192
1,67,88.71,84.85,103.72,191.97,47.9872
1,72,97.1,103.86,127.67,165.67,48.206
1,71,87.56,67.69,132.08,168.01,48.2564
1,79,76.05,66.04,122.26,187.44,47.847
1,60,116.5,101.33,92.85,160.16,49.5992
1,80,113.73,109.44,105.55,184.51,49.1696
1,62,113.54,92.37,101.54,182.79,48.757
1,80,79.2,111.75,125.1,194.3,48.5034
1,74,83.35,66.16,97.04,193.13,47.3982
1,84,90.73,81.61,110.61,176.45,48.924
1,97,121.92,86.9,113.11,168.9,50.1316
1,96,108.82,115.09,121.39,191.64,49.0562
1,62,119.12,94.84,103.36,179.82,48.0196
1,82,81.42,66.04,115.35,196.98,47.3982
1,78,91.48,111.52,94.66,176.36,49.6156
1,60,66.04,69.66,130.5,189.53,48.8298
1,44,81.16,70.97,100.98,191.59,47.573
1,84,101.53,94.07,125.89,158.19,48.6954
1,76,80.59,69.07,121.32,173.45,48.4912
1,82,96.48,66.04,114.24,183.96,47.2938
1,84,86.92,66.04,114.47,193.94,47.3454
1,63,69.18,73.66,97.94,170.73,47.71
1,88,101.5,106.02,101.41,174.42,49.6186
1,74,97.23,91.47,118.86,184.76,48.1136
1,42,66.16,87.61,84.86,193.92,48.615
1,49,119.45,69.94,105.35,161.99,49.2472
1,81,114.11,72.09,104.12,194.95,48.7066
1,74,88.44,66.04,84.14,191.74,47.2632
1,87,110.04,81.42,104.49,194.26,48.7984
1,90,97.97,112.39,76.2,198.12,47.4742
1,76,96.44,117.34,115.29,179.55,47.4046
1,89,112.28,89.62,100.48,194.44,48.8258
1,89,120.27,108.25,131.14,184.79,49.1186
1,87,115.75,112.15,103.45,191.35,49.3476
1,42,71.54,100.03,116.35,195.35,48.0778
1,79,108.84,95.65,97.38,194.46,48.8258
1,76,77.95,69.56,132.08,188.44,48.1034
1,59,106.38,103.11,76.2,195.73,47.181
1,72,121.92,66.04,78.07,179.56,47.456
1,79,112.88,94.61,98.99,170.69,49.899
1,86,121.92,107.89,84.14,153.87,48.446
1,84,96.13,83.63,85.39,182.62,47.853
1,56,116.84,95.71,126.39,154.16,49.219
1,63,121.46,82.39,99.74,183.89,48.6282
1,45,89.76,75.34,127.07,198.12,47.9522
1,81,116.93,115.05,115.16,188.31,49.14
1,88,120.18,75.89,107.26,194.68,48.9862
1,58,77.88,114.87,82.69,191.17,48.5726
1,73,98.54,100.66,120.54,187.44,48.0582
1,76,117.9,77.4,121.71,198.04,48.9862
1,81,68.11,93.56,84.67,193.94,47.2494
1,77,111.78,90.84,84.67,159.77,49.5186
1,47,120.72,66.04,108.15,197.48,48.6808
1,63,113.16,97.64,88.33,195.91,48.984
1,73,117.63,114.85,81.26,174.54,50.3186
1,94,120.65,78.06,110.83,198.12,48.9588
1,74,114.75,108.96,132.08,188.87,49.3476
1,98,84.9,73.49,103.53,190.91,47.9012
1,51,121.92,111.59,81.58,188.58,49.2144
1,60,88.52,104.01,87.52,179.88,46.756
1,70,104.85,79.27,111.22,149.33,47.9036
1,62,88.95,92.81,124.66,192.14,48.0382
1,81,121.92,124.03,116.18,156.51,48.9412
1,87,107.98,91.15,122.06,159.42,49.648
1,46,91,74.74,94.97,155.35,47.9856
1,78,99.95,100.55,107.66,189.73,48.0582
1,75,81.44,97.53,123.55,198.12,47.8068
1,60,118.42,115.1,108.82,175.92,50.4008
1,81,97.93,93.49,98.48,195.01,48.2386
1,91,98.99,79.67,87.61,175.32,49.1536
1,98,118.96,95.16,113.56,192.52,48.9862
1,87,114.82,68.75,126.64,196.64,48.757
1,99,73.99,107.24,118.73,188.2,48.461
1,79,78.01,89.21,77.97,173.85,49.2434
1,83,101.35,120.19,113.85,165.18,48.0108
1,75,77.19,119.53,108.4,188.36,48.42
1,47,121.92,110.52,125.96,152.27,48.5868
1,92,121.39,82.77,100.02,187.51,48.9862
1,65,98.34,78.88,124.41,164.72,47.9062
1,93,79.68,66.04,120.89,183,47.165
1,46,81.59,76.65,108.33,189.47,47.954
1,78,115.19,92.8,90.8,161.93,49.7064
1,48,104.82,91.06,125.43,167.98,49.3262
1,55,90.4,86.76,124.26,171.26,48.5656
1,57,120.18,91.55,83.46,169.87,50.0768
1,42,81.27,97.91,115.46,160.21,47.8114
1,101,111.1,127,102.82,187.56,48.7248
1,52,89.16,77.62,126.72,186.84,47.9522
1,55,110.64,114.06,105.22,183.28,48.62
1,65,118.85,71.05,117.28,192.67,48.6578
1,51,73.91,76.81,105.58,154.86,48.369
1,64,82.69,72.8,105.39,192.88,47.9266
1,58,108.87,78.11,110.54,188.21,48.7984
1,61,109.98,100.05,126.88,167.99,49.9418
1,69,103.22,70.93,92.95,191.02,47.9888
1,60,100.2,123.06,115.76,163.49,47.7624
1,85,89.68,70.44,116.72,190.25,47.5986
1,42,102.16,79.18,107.1,176.77,49.4664
1,67,112.86,96.28,100.29,172.56,49.899
1,80,104.98,113.92,76.2,158.35,47.7702
1,67,114.18,66.09,103.75,178.98,48.3398
1,99,113.77,123.98,122.77,165.13,48.7438
1,65,118.29,66.04,114.52,148.45,48.0202
1,63,86.96,92.72,107.83,147.32,46.7998
1,76,113.9,112.77,107.13,197.96,49.3476
1,65,74.81,73.59,104.48,190.56,48.3754
1,75,111.32,83.29,125.25,188.37,48.8258
1,49,114.55,115.72,90.9,166.33,48.7438
1,69,113.52,104.07,87.47,193.03,49.0268
1,44,107.75,109.55,109.83,171.8,50.4262
1,44,71.5,119.49,112.27,192.92,48.2148
1,68,105.09,115.47,87,193.93,48.3148
1,78,116.64,93.13,82.63,162.21,49.6242
1,96,113.19,77.43,96.9,158.02,49.5808
1,98,118.12,91.09,97.25,185.24,48.8082
1,63,121.61,122.16,76.2,193.06,47.73
1,44,77.87,73.72,102.86,152.34,46.8666
1,71,95.03,95.78,104.93,184.19,47.8332
1,93,68.4,66.04,92.82,185.95,46.7032
1,81,118.51,66.04,103.7,195.75,48.6808
1,75,109.24,75.7,107.09,196.49,48.8258
1,69,109,74.3,125.06,185.62,48.6478
1,69,114.56,111.34,101.59,191.35,49.3476
1,80,115.26,90.62,117.44,179.04,48.7764
1,80,86.03,101.52,125.44,198.12,47.8068
1,49,121.92,94,95.76,194.54,48.9862
1,85,104.52,122.02,102.45,189.75,48.2128
1,78,88.43,117.06,93.55,193.15,48.0438
1,69,99.25,86.33,115.02,186.39,48.0606
1,105,95.03,99.42,114.09,181.04,47.729
1,106,117.06,66.04,132.08,190.89,48.6808
1,80,69.95,84.18,119.72,188.74,48.2836
1,63,114.06,79.09,106.56,191.68,49.035
1,82,79.6,123.86,115.76,173.63,48.9196
1,80,99.21,114.04,87.21,189.35,48.293
1,92,113.73,100.04,111.92,188.88,48.984
1,90,109.19,103.95,120.44,177.07,50.0022
1,72,77.61,74.4,97.38,198.12,48.3792
1,71,83.55,111.78,85.75,191.48,48.374
1,67,109.37,90.08,108.39,194.99,48.8258
1,73,111.99,73.42,128.58,158.9,49.6044
1,76,70.18,66.84,102.22,158.47,47.9094
1,70,77.12,76.75,101.38,185.46,48.2012
1,60,121.92,72.11,105.03,189.85,48.6304
1,71,106.01,101.21,100.65,195.06,48.5182
1,79,113.42,91.65,102.99,198.12,49.0624
1,83,116.61,117.17,91.22,155.96,48.7888
1,74,120.18,115.1,87.8,168.2,50.3872
1,90,101.86,114.35,82.24,152.27,47.6434
1,50,117.43,75.43,103.48,192.87,48.9862
1,78,113.82,100.45,116.5,193.75,48.984
1,103,99.71,68.36,76.2,190.84,46.1154
1,81,80.71,99.84,110.94,198.12,47.8068
1,49,104.85,85.3,128.69,195.74,48.3952
1,42,111.24,93.53,102.19,193.23,48.8258
1,54,92.56,98.25,113.35,162.62,48.0388
1,79,81,111.18,118.81,163.02,48.4746
1,50,74.43,115.37,81.7,186.27,48.3418
1,46,115.09,76.61,103.53,189.94,49.0624
1,49,92.88,90.51,118.76,195.13,48.2422
1,68,105.13,108.39,109.41,170.49,49.9138
1,69,102.35,66.04,79.64,192.17,47.9804
1,47,71.98,76.77,85.03,192.98,48.1154
1,78,81.45,69.4,96.26,194.83,47.6508
1,80,113.49,83.97,108.45,195.34,49.0624
1,61,119.15,96.62,120.37,198.12,48.933
1,83,111.23,71.96,105.46,189.07,48.5228
1,51,88.19,86.88,120.2,190.38,47.9872
1,82,108.02,103.82,127.6,190.66,48.8214
1,72,98.96,70.68,100.55,191.08,47.799
1,75,83.62,74.52,125.12,182.68,47.5702
1,79,78.02,79.65,109.21,181.92,48.0228
1,69,116.89,115.24,92.03,187.85,49.14
1,47,99.74,124.81,84.6,183.52,47.8036
1,79,96.72,103.29,113.77,185.56,48.0836
1,70,105.32,120.26,113.25,156.76,48.4848
1,76,90.37,112.69,113.52,180.81,48.2018
1,70,103.15,68.73,116.93,187.6,48.0392
1,70,112.09,87.94,97.59,196.26,48.8258
1,61,83.22,66.04,99.38,165.62,47.259
1,91,121.92,105.07,90.59,187.08,49.058
1,76,121.92,103.18,103.07,194.5,49.058
1,45,82.69,94.42,96.37,193.61,48.0126
1,49,80.92,66.04,92.79,175.25,48.2188
1,88,83.26,69.54,106.23,195.99,47.6508
1,84,80.68,115.85,116.46,193.89,48.0438
1,85,114.55,97.48,101.9,149.46,48.6716
1,78,96.47,94.66,108.63,155.31,48.1058
1,61,74.96,84.6,119.16,172.75,49.0748
1,78,104.23,73.8,94.98,151.99,47.3492
1,59,109.1,104.76,111.94,198.12,48.8214
1,45,80.6,79.71,120.13,186.42,47.7486
